   iLoop  B5                B4                B2                D6                D1                D4                C1                C5                C3                A6                C2                C3              
       1   0.00000000E+000   2.78989268E+003   2.79900184E+003   0.00000000E+000   0.00000000E+000   0.00000000E+000   2.79490408E+003   0.00000000E+000   2.80018494E+003   0.00000000E+000   0.00000000E+000   0.00000000E+000
       2   0.00000000E+000   2.81168997E+003   2.81995955E+003   0.00000000E+000   0.00000000E+000   0.00000000E+000   2.81631929E+003   0.00000000E+000   2.82107928E+003   0.00000000E+000   0.00000000E+000   0.00000000E+000
       3   0.00000000E+000   2.84393735E+003   2.85235293E+003   0.00000000E+000   0.00000000E+000   0.00000000E+000   2.84861867E+003   0.00000000E+000   2.85345045E+003   0.00000000E+000   0.00000000E+000   0.00000000E+000
       4   0.00000000E+000   2.84470721E+003   2.85309482E+003   0.00000000E+000   0.00000000E+000   0.00000000E+000   2.84937329E+003   0.00000000E+000   2.85419670E+003   0.00000000E+000   0.00000000E+000   0.00000000E+000
       5   0.00000000E+000   2.84546149E+003   2.85382226E+003   0.00000000E+000   0.00000000E+000   0.00000000E+000   2.85011188E+003   0.00000000E+000   2.85492735E+003   0.00000000E+000   0.00000000E+000   0.00000000E+000
       6   0.00000000E+000   2.84621471E+003   2.85454890E+003   0.00000000E+000   0.00000000E+000   0.00000000E+000   2.85084853E+003   0.00000000E+000   2.85565554E+003   0.00000000E+000   0.00000000E+000   0.00000000E+000
       7   0.00000000E+000   2.84696278E+003   2.85527137E+003   0.00000000E+000   0.00000000E+000   0.00000000E+000   2.85157926E+003   0.00000000E+000   2.85637726E+003   0.00000000E+000   0.00000000E+000   0.00000000E+000
       8   0.00000000E+000   2.84769512E+003   2.85597958E+003   0.00000000E+000   0.00000000E+000   0.00000000E+000   2.85229362E+003   0.00000000E+000   2.85708253E+003   0.00000000E+000   0.00000000E+000   0.00000000E+000
       9   0.00000000E+000   2.84840809E+003   2.85667021E+003   0.00000000E+000   0.00000000E+000   0.00000000E+000   2.85298808E+003   0.00000000E+000   2.85776798E+003   0.00000000E+000   0.00000000E+000   0.00000000E+000
      10   0.00000000E+000   2.84910386E+003   2.85734532E+003   0.00000000E+000   0.00000000E+000   0.00000000E+000   2.85366500E+003   0.00000000E+000   2.85843611E+003   0.00000000E+000   0.00000000E+000   0.00000000E+000
      11   0.00000000E+000   2.84979241E+003   2.85801327E+003   0.00000000E+000   0.00000000E+000   0.00000000E+000   2.85433281E+003   0.00000000E+000   2.85909454E+003   0.00000000E+000   0.00000000E+000   0.00000000E+000
      12   0.00000000E+000   2.85046352E+003   2.85866512E+003   0.00000000E+000   0.00000000E+000   0.00000000E+000   2.85498132E+003   0.00000000E+000   2.85973375E+003   0.00000000E+000   0.00000000E+000   0.00000000E+000
      13   0.00000000E+000   2.85112460E+003   2.85930785E+003   0.00000000E+000   0.00000000E+000   0.00000000E+000   2.85561879E+003   0.00000000E+000   2.86036141E+003   0.00000000E+000   0.00000000E+000   0.00000000E+000
      14   0.00000000E+000   2.85177788E+003   2.85994269E+003   0.00000000E+000   0.00000000E+000   0.00000000E+000   2.85624738E+003   0.00000000E+000   2.86097975E+003   0.00000000E+000   0.00000000E+000   0.00000000E+000
      15   0.00000000E+000   2.85242449E+003   2.86057099E+003   0.00000000E+000   0.00000000E+000   0.00000000E+000   2.85686915E+003   0.00000000E+000   2.86158999E+003   0.00000000E+000   0.00000000E+000   0.00000000E+000
      16   0.00000000E+000   2.85306393E+003   2.86119294E+003   0.00000000E+000   0.00000000E+000   0.00000000E+000   2.85748311E+003   0.00000000E+000   2.86219117E+003   0.00000000E+000   0.00000000E+000   0.00000000E+000
      17   0.00000000E+000   2.85369087E+003   2.86180282E+003   0.00000000E+000   0.00000000E+000   0.00000000E+000   2.85808390E+003   0.00000000E+000   2.86277755E+003   0.00000000E+000   0.00000000E+000   0.00000000E+000
      18   0.00000000E+000   2.85427919E+003   2.86237535E+003   0.00000000E+000   0.00000000E+000   0.00000000E+000   2.85864641E+003   0.00000000E+000   2.86332556E+003   0.00000000E+000   0.00000000E+000   0.00000000E+000
      19   0.00000000E+000   2.85484552E+003   2.86292311E+003   0.00000000E+000   0.00000000E+000   0.00000000E+000   2.85918280E+003   0.00000000E+000   2.86385253E+003   0.00000000E+000   0.00000000E+000   0.00000000E+000
      20   0.00000000E+000   2.85541119E+003   2.86346242E+003   0.00000000E+000   0.00000000E+000   0.00000000E+000   2.85971244E+003   0.00000000E+000   2.86437407E+003   0.00000000E+000   0.00000000E+000   0.00000000E+000
      21   0.00000000E+000   2.85597234E+003   2.86399158E+003   0.00000000E+000   0.00000000E+000   0.00000000E+000   2.86023446E+003   0.00000000E+000   2.86488774E+003   0.00000000E+000   0.00000000E+000   0.00000000E+000
      22   0.00000000E+000   2.85652611E+003   2.86450889E+003   0.00000000E+000   0.00000000E+000   0.00000000E+000   2.86074654E+003   0.00000000E+000   2.86539253E+003   0.00000000E+000   0.00000000E+000   0.00000000E+000
      23   0.00000000E+000   2.85706728E+003   2.86500985E+003   0.00000000E+000   0.00000000E+000   0.00000000E+000   2.86124448E+003   0.00000000E+000   2.86588456E+003   0.00000000E+000   0.00000000E+000   0.00000000E+000
      24   0.00000000E+000   2.85760375E+003   2.86550260E+003   0.00000000E+000   0.00000000E+000   0.00000000E+000   2.86173645E+003   0.00000000E+000   2.86637164E+003   0.00000000E+000   0.00000000E+000   0.00000000E+000
